input	target
Oilpaint filter	Ifayile ye BzipName
Pixelize Filter	GZip Icebo lokucoca ulweloComment
Pixelize filter	Ifayile ye TclName
Raindrops Filter	GZip Icebo lokucoca ulweloComment
Raindrops filter	Ifayile ye CalendarComment
Random pick to an image	Umfanekiso wesuntswana lemaphu ye XName
Random pick Filter	GZip Icebo lokucoca ulweloName
Round Corners Filter	GZip Icebo lokucoca ulweloName
Small Tiles Filter	Icebo lokucoca okubhaliweyo le KateName
Image enhancement Filters Extension	Icebo lokucoca okubhaliweyo le KateComment
Transform an image in a wave	Umyalezo ongenayo uyafikaName
Wave Filter	Ifayile yokubhaliweyoName
Krita BMP Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNG
Krita Encapsulated PostScript Export Filter	CommentUmfanekiso wokushicilelwe phantsi okuposwayo
Krita Encapsulated PostScript Import Filter	NameImifanekiso yokushicilelweyo okuposwayo engafakelwayoGenericName
Krita exr Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita exr Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita Gif Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita Gif Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita jp2 Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita jp2 Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita JPEG Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita JPEG Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita OpenEXR Export Filter	Isihluzi Sokurhweba se KWord WMLName
Krita OpenEXR Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita ora Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita ora Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita PDF Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita PNG Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita PNG Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita PPM Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita PPM Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita PhotoShop Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita PhotoShop Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita RAW Import Filter	Isihluzi Sokurhweba se KWord WMLName
Krita TIFF Export Filter	Isihluzi Sokurhweba ngaphandle se KWord RTFName
Krita TIFF Import Filter	Isihluzi Sokurhweba se KWord RTFName
Krita Gimp Import Filter	Isihluzi Sokurhweba se KWord WMLGenericName
Solid Color Generator	Umenzi we Ngxelo
Generates a solid color	GenericNameTests and ExamsName
Default paint operations	DMA ulwaziName
Filter Op	Umatshini wokubalaName
Dyna Tool	Umatshini wokubalaName
Polygon Tool	Umatshini wokubalaName
Polyline Tool	Umatshini wokubalaName
Star Tool	Umatshini wokubalaName
Krita APPNAMELC Export Filter	Isihluzi Sokurhweba ngaphandle se Karbon14 PNGName
Krita APPNAMELC Import Filter	Isihluzi Sokurhweba se KWord WMLName
Balance Sheet	Iphepha lokusebenza ElingenantoName
Expense Report	Ingxelo YendlekoName
Packing Slip	Chwechwa ungabonwaName
Price Quotation	Ulwahlulo ngokwamaqhekezaName
Student ID Card	Ikhadi le ID lomfundiName
BMI Calculator	Umatshini wokubala we BMIComment
Credit Card Tracker	Imidlalo yamakhadiName
Home and Family	Ikhaya NosaphoName
Vacation Checklist	umkhambi wesiceloName
Conversion Functions	Unxulumano 01Comment
Database Functions	Umenzi WeBitmapComment
Logic Functions	Unxulumano 01Comment
Text Functions	Umqhubekekisi WokubhaliweyoComment
Write spreadsheet documents	CommentUxwebhu lwe WordPerfectGenericName
Document saved	Umqhubekekisi WokubhaliweyoComment
KOffice Spreadsheet Component	Ingxenye ye KOfficeComment
Plugin for KSpread	Imodule Yolawulo ye KAB MKIIIName
Calendar Tool	Umatshini wokubalaComment
Word Processor	Word ProcessingComment
Write text documents	CommentUxwebhu lwe WordPerfectName
KOffice Word Processing Component	Uqhubekeko LwegamaGenericName
Text Documents	Umqhubekekisi WokubhaliweyoName
Cards and Labels	Imidlalo yamakhadiName
Envelope C6	Umbhekisi phambiliName
Envelope DL	Umbhekisi phambiliName
Blank Document	Uxwebhu LombhaloComment
Creates a blank A4 document,with a small page margin.	Uxwebhu lwe Troff elinephepha lomntu elinezinto ezipheleleyoName
Colorful Document	Uxwebhu LombhaloComment
Blank Documents	Uxwebhu LombhaloName
Fax Template	Fax TemplateComment
Creates a blank US Letter document.	Uxwebhu lolwimi oluphawulweyo olokhuluName
Professional Letter	Umqhubekekisi phambiliComment
Creates a blank document with wide margins for professional looking documents	Uxwebhu lwe Troff elinephepha lomntu elinezinto ezipheleleyoName
Two Columns	Imihlathi EmibiniComment
Creates an A4 document with two columns per page.	Uxwebhu lwe Troff elinephepha lomntu elinezinto ezipheleleyoComment
Creates a letter document with two columns per page.	Uxwebhu lwe Troff elinephepha lomntu elinezinto ezipheleleyoName
Filter effect definition	Amaxabiso okudada akhethekileyo.Comment
Shape border definition	Amaxabiso okudada akhethekileyo.Comment
Flake Plugin	Iplagi efakiweyo ye KOfficeComment
Flake device definition	Amaxabiso okudada akhethekileyo.Comment
Flake tool definition	Amaxabiso okudada akhethekileyo.Comment
Presentation Event Action Plugin	Uxwebhu LwesibonisoComment
Script Event Action Plugin	XVideo Iplagi efakiweyoComment
Page Application Background Tool	NameIbar yesicelo seDockName
Text Variable Plugin	NameIifayile zokubhaliweyoComment
KOffice Docker Plugin	Iplagi efakiweyo ye KOfficeComment
Artistic Text Shape	GenericNameUmhleli WokubhaliweyoName
Grayscale Color Model with Alpha	Umbala ObuxokiComment
Grayscale Color Model	Umbala ObuxokiName
KOffice Dockers plugin	Iplagi efakiweyo ye KOfficeName
Simple Text Edit	GenericNameUmhleli WokubhaliweyoComment
Autocorrection plugin	XVideo Iplagi efakiweyoName
Change case plugin	Iplagi efakiweyo yomfanekisoName
SpellCheck plugin	Isixhobo Sokukhangela UpeloName
Thesaurus Tool	Isixhobo se ThesaurusComment
Show Related Words	Bonisa Amagama AhlobeneyoName
Text Variables	NameIifayile zokubhaliweyo
Static Vector Shape	GenericNameUmhleli Wokubhaliweyo
Video Shape	GenericNameUmhleli WokubhaliweyoComment
KOffice Component	Ingxenye ye KOfficeComment
KOffice Filter	Isihluzi se KOfficeComment
KOffice Filter Wrapper	Isisongeli Sesihluzi se KOfficeComment
KOffice Plugin	Iplagi efakiweyo ye KOfficeName
Illustration Document...	Umboniso WoxwebhuComment
New Karbon14 document	Karbon14 UxwebhuName
Presentation Document...	Uxwebhu LwesibonisoComment
New KPresenter presentation document	Uxwebhu lwe siboniso esitsha se KPresenterName
Spread Sheet Document...	Uxwebhu Lwekhasi LokwandiswaComment
New KSpread document	Uxwebhu Olutsha lwe KSpread Name
Text Document...	Uxwebhu LombhaloComment
New KWord document	Uxwebhu Olutsha lwe KWordComment
Office Viewer	Isihluzi se KOfficeName
Related Words	Amagama AhlobeneyoName
KOffice Files	Iifayile ze KOfficeName
Other Office Files	Ezinye Iifayile ze OfficeName
KOffice Database Component	CommentIngxenye ye KOfficeName
Form Designer KDevelop Plugin	Iphepha Lezinto zobumnini Zexwebhu lwe KOfficeName
Form Designer	Isihluzi Sokurhweba se KWord WMLName
Kugar KugarXML Import Filter	Umyili we QtName
KWord MS Word Import Filter	Umyili we QtGenericName
KWord PDF Import Filter	Umyili we QtName
Arrow Left	Isihluzi Sokurhweba se Karbon KontourName
Arrow Left Down	Isihluzi Sokurhweba se KWord AbiWordName
Arrow Left Up	Isihluzi Sokurhweba se KWord RTFName
Arrow Right	Itolo phezuluName
Arrow Right Down	Itolo ezantsiName
Arrow Right Up	Itolo ekhohloName
Arrow Up	Itolo ekhohlo ezantsiName
Connection 01	Itolo ekuneneName
Connection 10	Itolo ekunene ezantsiName
Connection 11	Itolo ekunene phezuluName
Connection 12	Itolo phezuluName
Connection 02	Unxulumano 01Name
Connection 03	Unxulumano 01Name
Connection 04	Unxulumano 10 Name
Connection 05	Unxulumano 11 Name
Connection 06	Unxulumano 12 Name
Connection 07	Unxulumano 02Name
Connection 08	Unxulumano 03Name
Connection 09	Unxulumano 04Name
Slide Presentations	Unxulumano 05Name
Word Processing	Unxulumano 06Name
KSpread Table Source	Unxulumano 07Name
Internal Storage	Unxulumano 08Name
Qt-SQL Source single table	Unxulumano 09GenericName
Qt-SQL Source power user	Iziboniso EzityibilikayoGenericName
List of Resources	Word ProcessingComment
Report Template	Indawo yokugcina YangaphakathiComment
Filters Gallery	Isekela lomphathiName
Custom Brush	Incwadi ye akhawuntiName
Custom brush	Ileta ye- USName
Painting and Image Editing Application	Iphepha ndaba lobuxokiName
SelectTool for Kivio	Umenzi we NgxeloName
SML Based ConnectorTool for Kivio	Umenzi we NgxeloName
Performance Test	Umenzi we NgxeloName
KOffice Example Application	Umatshini wokubalaName
Watercolor Paint Plugin	Isicelo se KDEName
SQLite2 Database File	Isixhobo Somxhulumanisi we KivioName
SQLite3 Database File	Khetha Isixhobo se KivioName
Abiword Info	Isixhobo Somxhulumanisi we KivioName
OASIS OpenDocument Info	Isixhobo Sombhalo se KivioName
Gnumeric Info	Isixhobo Sombhalo se KivioName
Data for Database Server Connection	Sondeza Isixhobo se KivioName
Zoom Tool	Izicelo ze KDEName
KFormula MathML Export Filter	Izicelo ze KDEName
KFormula MathML Import Filter	CSV Yesihluzi Sokurhweba se KSpreadName
Krita XCF Import Filter	XVideo Iplagi efakiweyoName
Kexi Import Filter for KSpread	Kate XML PluginName
History Docker	Ifayile yoMyili we QtName
OASIS OpenDocument Formula	Uqwalaselo lojongano nesiseko sedata ye ODBCComment
OASIS OpenDocument Graphics Template	Ifayile entsha yokubhaliweyoComment
OASIS OpenDocument Graphics	Ifayile entsha yokubhaliweyoName
OASIS OpenDocument SpreadSheet	Isihluzi Sokurhweba ngaphandle se KFormula LaTeXName
OASIS OpenDocument Text Template	Isihluzi Sokurhweba se KWord WMLName
OASIS OpenDocument Text	Isihluzi Sokurhweba se KWord WMLName
RAW Camera Image	Isihluzi Sokurhweba se KWord WMLName
OpenOffice. org Info	CSV Yesihluzi Sokurhweba se KSpreadName
Check this Word's Spelling	Isihluzi se KPresenter PowerPoint 97Name
CommentImport CSV File...	Isixhobo se KOfficeComment
CommentImport KSpread readable file...	Isixhobo se KOfficeComment
NameKexi Report Kugar	Umboniso we KOfficeComment
GenericNameImage Manipulation Program	Umboniso we KOfficeComment
NameKOffice Image Manipulation Component	Umboniso we KOfficeComment
GenericNameImage Manipulation	Umboniso we KOfficeComment
NameColor Picker Select Tool	Isixhobo se KOfficeComment
CommentImageMagick based import export and file conversion	Isixhobo se KOfficeComment
NameEmpty Page	Umdlalo omnyeName
CommentFax document,with a header	Ulwazi lwe KOfficeComment
CommentStarOffice Chart	Khangela olu Pelo Magama
CommentStarOffice Drawing	CommentC headers
CommentStarOffice Math Document	CommentIlayibrari eyohlulwayo
CommentStarOffice Writer Master Document	NameUmatshini wokubala
CommentOpenOffice. org Drawing Template	GenericNameWord Processing
CommentOpenOffice. org Master Text Document	NameUqhubekeko Lwegama
NameTasks Test report	NameUxwebhu Lombhalo
GenericNameDatabase creation for everyone	Commentimboniselo yomendo waphambili
NameKontour RTF Export Filter	NameKate OpenHeader
CommentPalm Document	GenericNameUdweliso Lwenkqubo Lomfanekiso Obekwe Ngendlela
CommentKugar Report Template	GenericNameUdweliso Lwenkqubo Lomfanekiso Obekwe Ngendlela
CommentKexi Project File	GenericNameUdweliso Lwenkqubo Lomfanekiso Obekwe Ngendlela
CommentKugar Archive File	NameUmphakamisi wombala
NameKSpread Document Encryption Layer	CommentIfayile entsha yokubhaliweyo
NameKSpread Document Decryption Layer	NameIphepha leKhaya le KDE
NameKWord Document Decryption Layer	CommentUxwebhu lwe Troff elinephepha lomntu elinezinto ezipheleleyo
NameOPENCALC Import Filter for KSpread	CommentUmboniso we KOffice
CommentThis will render data from SOAP messages	CommentUmboniso we KOffice
NameSVG Export Filter for Kontour	CommentXFig Document
NameKontour SVG Import Filter	CommentXFig Document
NameKontour WMF Import Filter	NameUrhwebo lwangaphandle loluhlu lomdlalo lwe HTML
GenericNameScientific Graphs	GenericNameUmhleli ka X Resource
Your names	Thelma LungcuzoEMAIL OF TRANSLATORS
Your emails	thelma translate.org.za
Document Settings	Izicwangciso Zoxwebhu
Show status bar	Bonisa imo yebar
Number of recent files	Inani lefayile esandukubakho
Add a new layer	Ulwaleko olutsha
Delete selected objects	Cima Iinjongo
Raise selected objects	Cima Iinjongo
Lower selected objects	Cima Iinjongo
New Layer	Ulwaleko olutsha
Enter the name of the new layer	Ngenisa igama lolwaleko olutsha
New layer	Ulwaleko olutsha
Create Layer	Nyusa ulwaleko
Delete Layer	Cima ulwaleko
Choose Graphic to Add	Khetha umlinganiselo ukongeza
Import graphic	Rhweba ngaphakathi
Insert graphics	Fakela i Sinus
Boolean Operation	Umsebenzi we Boolean
Outline Mode	Bonisela Indlela
Import Graphic...	Rhweba ngaphakathi
Distribute Center Horizontal	Ubeko ngokuhambelana
Distribute Gaps Horizontal	Ubeko ngokuhambelana
Distribute Left Borders	Cima Iinjongo
Distribute Right Borders	Cima Iinjongo
Distribute Center Vertical	Ubeko ngokuhambelana
Distribute Gaps Vertical	Ubeko ngokuhambelana
Distribute Bottom Borders	Cima Iinjongo
Distribute Top Borders	Cima Iinjongo
Close Path	Khetha umlinganiselo ukongeza
Combine Path	Khetha umlinganiselo ukongeza
Separate Path	Yenza kubemcaba
Reverse Path	Khetha umlinganiselo ukongeza
Intersect Paths	Hlela isiseko somendo
Subtract Paths	Yenza kubemcaba
Unite Paths	Hlela isiseko somendo
Configure Karbon...	Qwalasela i Karbon.
Page Layout...	Qwalasela i Karbon.
Zoom to Selection	Indlela Yokhetho
Zoom to Drawing	Indlela Yokhetho
Press to apply stroke to selection	The style has a custom stroking
Overall opacity	Ukungabonakali ngaphaya
Stop color	Chukumisa Umbala
Stop color.	Chukumisa Umbala
Add to Predefined Gradients	Yongeza Amathambeka Achazwe kuqala
Top Right	Gcwalisa Iinjongo
File to open	Ifayile Ezakuvula
Raise Layer	Nyusa ulwaleko
Lower Layer	Yehlisa ulwaleko
Round Corners...	Jikelele kwiikona
Round Corners	Jikelele Ezikoneni
Refine path	Khetha umlinganiselo ukongeza
Refine Path...	Yenza kubemcaba
Refine Path	Khetha umlinganiselo ukongeza
Whirl pinch	Ujikelezo rhoqo Lokutsweba
Whirl Pinch...	Ujikelezo rhoqo Utswebo
Whirl Pinch	Ujikelezo rhoqo Lokutsweba
Flood color	Chukumisa Umbala
Saturate colors	Chukumisa Umbala
Flatten Path...	Yenza kubemcaba
Flatten Path	Yenza kubemcaba
Flatten path	Yenza kubemcaba
Group shapes	Umgca othe ngqo embindini wesangqa Ongaphakathi
Ungroup shapes	Yenza amaqela Eenjongo
Group Objects	Sukwenza iqela Lenjongo
Ungroup Objects	Iqela Lenjongo
Auto save min	Sukwenza Iinjongo iqela
Create backup file	Akukho gcino oluzenzekelayo
Choose Gradient to Add	Yenza Ifayile Yogcino lwasemva
Reference Point	Khetha umlinganiselo ukongeza
Edit Gradient	H Saturation
Gradient tool	Hlela Ithambeka
Gradient Editing Tool	Amathambeka Achazwe kuqala
Follow selected path	Fakelela Uxande
Use tablet angle	Cima Iinjongo
Bring to Front	Cima Injongo
Send to Back	Zisa Ngaphambili
Align Right	Thumela Emva
Align Top	Ubeko ngokuhambelana
Align Middle Vertical	Ubeko ngokuhambelana
Align Bottom	Ubeko ngokuhambelana
Stop opacity	Gcwalisa Iinjongo
Show details	Ubeko ngokuhambelana
Edit Pattern	Gcwalisa Iinjongo
Choose Pattern	Ukungabonakali ngaphaya
Set x-position of actual selection	Khetha umlinganiselo ukongeza
Set y-position of actual selection	Ichazwe ekuqaleni
Set width of actual selection	Ququla imo
Set height of actual selection	Akukho lukhetho
Rotate actual selection	Akukho lukhetho
Detach Path	Akukho lukhetho
Simple Text Tool	Yenza kubemcaba
Uniform Color	Yenza kubemcaba
Round corners	Gcwalisa Umbala
Object Properties	Gcwalisa ngethambeka
Fill Object	Hlela Ithambeka
Insert Text	Khetha umlinganiselo ukongeza
Transform Objects	Yenza umzobo onamacala amaninzi
Duplicate Object	Jikelele Ezikoneni
Translate Objects	Izinto zobumnini Zenjongo
Scale Objects	Rhweba ngaphakathi
Scale Object	Isixhobo Sombhalo
Translate Bezier	Gcwalisa Iinjongo
Translate Points	Gcwalisa Injongo
Translate Point	Faka Umbhalo
Shape tool	Tolika Injongo
Click and drag to place your own shape.	Kalisha Iinjongo
Click to place a shape using the tool properties values .	Isikali Senjongo
Sinus Tool	Sarha Injongo
Counter Clockwise	Tolika Iinjongo
Insert Star	Okumilise okweqanda
Outer radius	Umzobo onamacala amaninzi
Star Tool	Ubume besixhobo
New text	Nqakraza ukubeka ubume usebenzise amaxabiso ezinto zobumnini.
Change Text	Iya iphela
Paste Object	Umbali Ngokohambo lwe wotshi
Flatten Curves	Faka Inkwenkwezi
Set miter limit	Umgca othe ngqo embindini wesangqa ongaphandle
Insert Knots...	Jikelele Kwiikona
Insert Knots	Isixhobo Sesarha
Click to add a node and drag to set its bezier vector.	Ubume besixhobo
Press Ctrl while dragging to edit the previous bezier vector.	Nqakraza urhuqe ukubeka ubume bakho.
Press Shift while dragging to change the curve in a straight line.	Nqakraza urhuqe ukukhetha ithambeka le vector.
Press Backspace to cancel the last curve.	Nqakraza kumlinganiselo owufunayo kumkhethi.
Press Esc to cancel the whole polyline.	Nqakraza ekunene kumbala wenqaku ukuyihambisa.
Press Enter or double click to end the polyline .	Tshintsha umbhalo
This action cannot be undone later. Do you really want to continue	Jikelezisa Injongo
Purge History	Jikelezisa Iinjongo
Line Style	Faka Amaqhina
Align Objects	Faka i clipart
Change the name of the object	Isixhobo somzobo onamacala amaninzi
Change the name of the current layer	Nqakraza ukongeza iqhina urhuqe ukuze ucwangcise ibezier vector yayo.
Add Layer	Cinizela Ctrl ngexesha urhuqela ukuhlela i bezier vector edlulileyo.
End angle	Cinizela Esc ukurhoxisa umzobo onamacala amaninzi onke.
Gradient tool	Cinizela Ngenisa okanye nqakraza kabini kwisiphelo somzobo onamacala amaninzi.
Click and drag to choose the gradient vector.	Isixhobo Somzobo onamacala amaninzi
Shift click and drag to move the radial gradient focal point.	Indawo ehlobeneyo
Gradient editing	Le ntshukumo ayikwazi ukungeziwa ngexesha elizayo.Ingaba ufuna ukuqhubeka
Click and drag to move points.	Coca Imbali
Right click on a color point to remove it .	Isakhelo socingo
Rectangle Tool	Cwangcisa Uhlobo Lodibaniso
Height 1	Gcwalisa Iinjongo
Edge radius Y	Cima Injongo
Round Rectangle Tool	Cima ulwaleko
Round Rectangle	Ukhetho Lwendlela yokulungisa
Select in selected layers	Tshintsha igama lolwaleko lwangoku
No selection	Fakelela Uxande
Shear Tool	Isixhobo se thambeka
Image tool	Nqakraza urhuqe ukukhetha ithambeka le vector.
Choose Image to Add	Nqakraza urhuqe ukukhetha ithambeka le vector.
Insert Image	Nqakraza urhuqe ukukhetha ithambeka le vector.
Effects and Connections	Izinto zobumnini Zenjongo
Effect Properties	Izinto zobumnini Zenjongo
Edit Gradient	Hlela Ithambeka
Predefined Gradients	Amathambeka Achazwe kuqala
Combine angle	Fakelela Uxande
Follow selected path	Cima Iinjongo
Use tablet angle	Qala umbala
Sorry,the name you entered is invalid.	invalid profile name
Calligraphy Tool	Okumilise okweqanda
Add to filter presets	Yongeza Amathambeka Achazwe kuqala
Set filter stack	Cwangcisa Ububanzi Belayini
Top Right	Gcwalisa Iinjongo
Overall opacity	Ukungabonakali ngaphaya
Stop color	Chukumisa Umbala
Stop color.	Chukumisa Umbala
Add to Predefined Gradients	Yongeza Amathambeka Achazwe kuqala
Your names	UmlinganiseloNAME OF TRANSLATORS
Your emails	Thelma LungcuzoEMAIL OF TRANSLATORS
Boolean Operation	Ubeko ngokuhambelana
Raise Layer	Ifayile Ezakuvula
Lower Layer	Umsebenzi we Boolean
Number of recent files	Izicwangciso Zoxwebhu
Auto save min	Inani lefayile esandukubakho
Create backup file	Gcina ngokuzenzekelayo encinacene
Layer view	Akukho gcino oluzenzekelayo
Delete selected objects	Yenza Ifayile Yogcino lwasemva
Lower selected objects	Ulwaleko olutsha
New Layer	Cima Iinjongo
Enter the name of the new layer	Cima Iinjongo
New layer	Cima Iinjongo
Create Layer	Ulwaleko olutsha
Delete Layer	Ngenisa igama lolwaleko olutsha
Choose Gradient to Add	Cima ulwaleko
Refine path	Yenza kubemcaba
Refine Path...	Chukumisa Izinto zobumnini
Round Corners	Yenza kubemcaba
Round Corners...	Khetha umlinganiselo ukongeza
Choose Graphic to Add	Jikelele Ezikoneni
Group shapes	Jikelele kwiikona
Ungroup shapes	Umgca othe ngqo osembindini wesangqa
Distribute Gaps Horizontal	Khetha umlinganiselo ukongeza
Distribute Left Borders	Yenza amaqela Eenjongo
Distribute Right Borders	Sukwenza iqela Lenjongo
Distribute Center Vertical	Bonisela Indlela
Distribute Gaps Vertical	Rhweba ngaphakathi
Group Objects	Ubeko ngokuhambelana
Ungroup Objects	Ubeko ngokuhambelana
Close Path	Cima Iinjongo
Combine Path	Cima Iinjongo
Separate Path	Ubeko ngokuhambelana
Reverse Path	Ubeko ngokuhambelana
Intersect Paths	Cima Iinjongo
Subtract Paths	Cima Iinjongo
Unite Paths	Iqela Lenjongo
Configure Karbon...	Sukwenza Iinjongo iqela
Page Layout...	Khetha umlinganiselo ukongeza
Zoom to Selection	Khetha umlinganiselo ukongeza
Zoom to Drawing	Yenza kubemcaba
Bring to Front	Hlela isiseko somendo
Send to Back	Qwalasela i Karbon.
Align Left	Qwalasela i Karbon.
Align Center Horizontal	Indlela Yokhetho
Align Right	Indlela Yokhetho
Align Top	Gcwalisa Iinjongo
Align Middle Vertical	Zisa Ngaphambili
Show details	Thumela Emva
Edit Pattern	Ubeko ngokuhambelana
Choose Pattern	Ubeko ngokuhambelana
Set x-position of actual selection	Gcwalisa Iinjongo
Set y-position of actual selection	Ukungabonakali ngaphaya
Set width of actual selection	Bonisa imo yebar
Set height of actual selection	Ukungabonakali ngaphaya
Rotate actual selection	Khetha umlinganiselo ukongeza
Shear actual selection in x-direction	Ququla imo
Shear actual selection in y-direction	Akukho lukhetho
Detach Path	Akukho lukhetho
Simple Text Tool	Akukho lukhetho
Unnamed Tool	Gcwalisa Umbala
Fill Object	Gcwalisa Umbala
Insert Text	Gcwalisa ngethambeka
Transform Objects	Gcwalisa ngomlinganiselo
Translate Object	Hlela Ithambeka
Scale Objects	Khetha umlinganiselo ukongeza
Scale Object	Yenza umzobo onamacala amaninzi
Shear Objects	Jikelele Ezikoneni
Translate Bezier	Rhweba ngaphakathi
Translate Points	Isixhobo Sombhalo
Shape tool	Faka Umbhalo
Click and drag to place your own shape.	Guqula imo Yeenjongo
Click to place a shape using the tool properties values .	Cima Injongo
Sinus Tool	Guqula imo Yenjongo
Counter Clockwise	Isikali Senjongo
Spiral Tool	Sarha Iinjongo
Insert Star	Sarha Injongo
Outer radius	Jikelezisa Injongo
Star Tool	Iilayini ezininzi
Click and drag in document to place directional text.	Ubume besixhobo
Click on a selected path object to place text along its outline.	Nqakraza urhuqe ukubeka ubume bakho.
Click on a selected text object to change it.	Nqakraza ukubeka ubume usebenzise amaxabiso ezinto zobumnini.
Round join	Okuhamba njenge wotshi
Insert Knots...	Faka Inkwenkwezi
Zoom tool	Umgca othe ngqo embindini wesangqa ongaphandle
Click and drag to zoom into a rectangular area.	Umgca othe ngqo embindini wesangqa Ongaphakathi
Right click to zoom out of canvas.	Iziphelo emacaleni
Undo redo limit	Fakelela Uxande
Polyline tool	Jikelele Kwiikona
Click to add a node and drag to set its bezier vector.	Isixhobo Sesarha
This action cannot be undone later. Do you really want to continue	Ubume besixhobo
Purge History	Nqakraza urhuqe ukubeka ubume bakho.
Line Style	Yenza amagophe Abemcaba
Align Objects	Jikelele Ezikoneni
Delete Object	Jikelele Ezikoneni
Delete Node	Yenza kucoceke
Insert Ellipse	Isixhobo somzobo onamacala amaninzi
End angle	Sukwenza yenza kwakhona umda
Gradient tool	Isixhobo somzobo onamacala amaninzi
Click and drag to choose the gradient vector.	Nqakraza ukongeza iqhina urhuqe ukuze ucwangcise ibezier vector yayo.
Click and drag a gradient vector handle to change the gradient vector.	Cinizela Ctrl ngexesha urhuqela ukuhlela i bezier vector edlulileyo.
Shift click and drag to move the radial gradient focal point.	Cinizela Shift ngexesha urhuqela ukutshintsha igophe kumgca othe nkqo.
Gradient editing	Cinizela Backspace ukuze urhoxise igophe lokugqibela.
Click and drag to move points.	Cinizela Esc ukurhoxisa umzobo onamacala amaninzi onke.
Double click on a color point to edit it.	Cinizela Ngenisa okanye nqakraza kabini kwisiphelo somzobo onamacala amaninzi.
Right click on a color point to remove it .	Isixhobo Somzobo onamacala amaninzi
Click on the pattern you want in the chooser.	Indawo ehlobeneyo
Click and drag to choose the pattern vector .	Le ntshukumo ayikwazi ukungeziwa ngexesha elizayo.Ingaba ufuna ukuqhubeka
Pencil tool	Coca Imbali
Insert Rectangle	Isakhelo socingo
Select Nodes Tool	Cwangcisa Uhlobo Lodibaniso
Selection Mode	Gcwalisa Iinjongo
Select in visible layers	Cima Injongo
Select in selected layers	Cima ulwaleko
Shear Tool	Tshintsha igama lolwaleko lwangoku
Image tool	Tshintsha igama lolwaleko lwangoku
Insert Image	Faka Okumbhoxo
Import Data...	Hlela i Data.
Edit Data...	Hlela i Data.
File to open	Ifayile izakuvula
Your names	Thelma LungcuzoEMAIL OF TRANSLATORS
Your emails	thelma translate.org.za
KOffice Chart Generator	Umenzi we Tshati ye KOffice
c 1998-2007,Kalle Dalheimer and Klarälvdalens Datakonsult AB	c 1998- 2001,Kalle Dalheimer no Klarlvdalens Datakounsult AB
The drawing engine which forms the base of KChart is also available as a commercial product from Klarälvdalens Datakonsult AB. Contact info klaralvdalens-datakonsult. se for more information.	Injini yokuzoba eyenza isiseko se KChart naso sikhona njengemveliso yentengiso esuka ku Klaralvdalens Datakonsult AB,nceda qhagamshelana no info klaralvdalens- datakonsult.se ngeenkcukacha ezithe vetshe
Page Layout	Ubeko Lwephepha
KChart Options	Umhleli Wedata ye KChart
Line Chart	Umphawuli womgca
Scatter Chart	Khetha Udidi Lwetshathi
Pie Chart	Umphawuli womgca
Data Ranges...	Ifomati yombhalo we Y
Axis 1	Uthotho 1
Data Set 1	Ifomati yombhalo we Y
Insert Rows	Ummandla Ongaphakathi
Business charts	Umphawuli womgca
Chart Tool	Udidi olusezantsi lwetshathi
Chart Editing Tool	Udidi olusezantsi lwetshathi
Series 1	Uthotho 1
Stacked Line Chart	Umphawuli womgca
Percent Line Chart	Umphawuli womgca
Diagram Dataset Editor	Umhleli Wedata ye KChart
ChartLegend tool	Udidi olusezantsi lwetshathi
First column as label	Sebenzisa umhlathi njengenkcaza
Remove Column	Idata ikwi
Chart data table	Umhleli Wedata ye KChart
Column Name	Umhlathi uyasebenza
Customize with Wizard...	Yenza ngokwemfuneko nge Wizard.
Chart Sub-type...	Uhlobo olusezantsi lweTshathi
Header Footer...	Umbhalo ophezulu ephepheni Umbhalo osezantsi ephepheni
Page Layout...	Ubeko Lwephepha.
Has X-label	Inombhalo we- X
Y-axis 2	Y- Imigca enqamleza esiqwini 2
Linear scale	Isihloko se- Y
Y-label format	Ilayini umbhalo
Y-title 2	Ifomati yombhalo we- Y
Y-label format 2	Y- Isihloko 2
Background color	Y- ilabhuli yefomati 2
Background wallpaper	Umbala wendawo yangasemva
