input	target
je n'ai pas peur	un ɖo xɛsi ɖi wɛ a
je n'ai pas peur	xɛsi ɖi mi ă
j'ai des fourmis dans le pied	afɔ ce cí kpejeè
le marchand est au pied du mur	nusatɔ ɔ ɖo do ɔ kpa
c'est seulement maintenant qu'elle a commencé à piler son mil	lo jɛn wɛ̀ é wá jɛ́ likún tɔ́n só jí nɛ́
c'est trop pimenté	é vɛ́ takín háá
un rat m'a piqué	afin sɔ́ nu mì
un insecte m'a piqué la nuit dernière	nùvínúvwí ɖé mɛ́ mì sɔ̀ zăn mɛ̀
c'est un homme sans pitié	gbɛtɔ́ masegbɔnɔ wɛ̀
il est tombé plac	é j'ayĭ gblì
va te mettre à sa place	yì cí tɛn tɔn mɛ̀
il a une grande plaie	e jɛ̀ agadá
il me plaît	e jlo mi
tu me plais	nù tówé nyɔ́ nukún cé mɛ̀
ce n'est pas une plaisanterie	ayìhúndídá wɛ̀ ă
il exploite bien sa plantation	e nɔ́ zán gle tɔn ganjí
on plante un arbre	mi ɖo atin ɖokpo do wɛ
mangeons au même plat	nú mì nà ɖ'álɔ kpɔ́ bó ná ɖù nŭ
il est venu en pleine nuit	é wà zànxwétè
ils ont le ventre plein	xo wɛ gɔ́ yĕ
il m'a frappé et j'ai pleuré	e xo mì bɔ̀ un yà'vĭ
il ne pleut pas	ji ɖo jija wɛ ă
la pluie et le vent plient les arbres	ji kpodo jɔhon kpo nɔ xa atin lɛ
il est allé sous la pluie	é xò jĭ
tu es plus âgé que moi	a hŭ xwe mì
tu es plus grand que moi	a wa ɖaxó hú mì
il n'y en a plus du tout	ðĕbù sɔ́ tíin ă
je n'en veux plus	é nyɔ́ nú mì
en plus nous avons une maison à ouidah	enɛ gudo mi ɖo xwe ɖokpo ɖo glexwe
ne viens plus	ma sɔ́ wá ó
il n'y a plus rien	nuti sɔ ɖe a
j'ai appris qu'il ne viendra plus demain	un se ɖɔ e na wa sɔ a
et elle change les draps plusieurs fois par semaine	bo e nɔ ɖyɔ zanjivɔ azɔn gege ɖo vodungbegblamɛ ɔ mɛ
une poésie c'est un sourire un jour de pluie	poesie nukiko wɛ jizangbe wɛ
il est très poilu	e wú fún gbɔ̀n fí bĭ
la sauce est à point	nùsúnnú ɔ́ yéɖé ɖɛ̆
son bout est pointu	nu tɔn xwíɖí
nous ne mangeons plus de poisson	mi sɔ nɔ ɖu hwevi a
il a ordonné que tous les poltrons s'en retournent chez eux demain	e ɖɔ xɛsinɔ lɛ bi ni yi xwe sɔ
le moineau a pondu trois oeufs dans son nid	xɛvi kpɛvi ɔ ɖo azin atɔn ɖo adɔ tɔn mɛ
il n'est pas bien portant	lanmɛ víví n'í ă lan tɔn mɛ víví ă
et il est lourd à porter	bo kpɛn nu hihɛn
oui je me porte bien	ɛɛn un ɖo ɖagbe
moi j'aide ma mère et je porte à manger à mon père	un nɔ do alɔ nu nɔ ce bo nɔ na nuɖuɖu tɔ ce
il a posé le livre par terre	é zé wèmá ɖɛ̀
je n'en possède pas	e ɖ'alɔ ce mɛ ă
il a des joues potelées	é ɖó klɛ̆n kpɔbiì
c'est le chien qui court après les poules	cuku ɖe ɖo wezun kan ɖo koklo lɛ gudo wɛ
tout est important pour toi	a ɖò sɛ́ngɛ́n jí
pour que sa femme ait de l'argent	bo nu asi tɔn na mɔ kwɛ
il a porté les bagages pour sa mère	e ɖíɖá agban nú nɔ tɔ̀n
il a consulté et a trouvé de mauvaises choses pour moi	é kàn fá bo mɔ̀ kú nú mì
je suis venu pour acheter	nù xɔ̀ gbé un wá
qu'ils prennent de l'argent mais qu'ils ne travaillent pas pour eux	yé ni ma mi kwɛ cobo nu ma w'azɔ́ nu yé
voici pourquoi j'ai agi de la sorte	lĕe gbɔ̀n un bló mɔ̆ ɖiè
le bois est pourri	atín ɔ́ jɛ̀ wɔvlì
les patates douces sont pourries	wɛlí lɛ́ jɛ̀ vă
regardez les arbres qui poussent et grandissent facilement	mi bo kpɔ́n atín é nɔ́ wú lobo nɔ sù vlovlo lɛ́
souffle dans mon œil pour enlever la poussière	fún kɔ́ sín nukún cé jí nú mì
tu auras pouvoir sur tous ces pays	a na ɖó acɛ ɖò to nɛ́ lɛ́ bĭ nu
ça se pourrait	e si nyi mɔ
je ne peux m'occuper de toi	un sìxú kpɔ́n mɛ́ nú wè ă
l'or et l'argent sont des métaux précieux	sika kpodo kwɛ kpo ɔ gan akwexɔ wɛ nyi ye
c'est trop précipité	e kplɔ́ ɖésu
c'est précisément ainsi	mɔ̀ jɛ́n wɛ̀
tu t'y prends mal	a ɖò dò bló nyí wɛ̀
maintenant prenez des notes	din ɔ mi wlan nu
il ne le prend pas au sérieux	e má kéya ná nɛ́
prends ton temps	ma hwlɛ́n dó ó
je reviendrai vous prendre avec moi	un ná lɛ́ kɔ wá kplá mi
prends un verre sur la table	ze kofu ɖokpo ɖo tavo ɔ ji
les ouvriers se préparent pour rentrer chez eux	azɔ̀wàtɔ́ lɛ́ ɖò xwénú sɔ́ wɛ̀
nous sommes en train de préparer la fête	mĭ ɖò xwè nù sɔ́ wɛ̀
il habite près de chez moi	é nɔ́ nɔ̀ blà wá gɔ̆n cè
la maison est près de la rivière	xwé ɔ́ ɖò tɔ'kpá
remi pleura amèrement mais l'instituteur le présentant devant les autres élèves lui dit	remi ya vi tawun amɔ mɛsi tɔn kple yi azɔmɛ vi ɖe lɛ sin nukɔn bo ɖɔ n'ɛ ɖɔ
le travail presse	azɔ ɔ̀ kplɔ́
je suis pressé	kplakpla jí wɛ un ɖè
il est prêt à tout	e sɔ gbe xá nú bĭ
il fait trop le prétentieux	e nɔ́ bló gangannagansú dín
que dieu nous prête vie	măwù ní ná mĭ gbigbɔ̀
c'est une chose qu'on aurait pu prévoir	nŭ e hɛn ɔ́ e na kó lín ɖ'áyĭ wɛ̀
nous prions dieu afin qu'il les protège	mi nɔ xa yɛhwe nu mawu ɖo ni cɔ ye ji
prie pour nous	xa yɛhwe nu mĭ
elle est primordiale pour les hommes	e ɖo taji nu sunnu ɖokpo ɖokpo
les parents ont par priorité le droit de choisir le genre d'éducation à donner à leurs enfants	vitɔ vinɔ lɛ wɛ ɖo na ɖè nyĭ kplón e vi yetɔn lɛ na yi é
elle a abaissé le prix	e ɖè kwɛ́ kpò
c'est tout proche	e sɛ́ yá bĭ
les haricots produisent bien	ayikún nɔ́ sɛ́n kplɛyɛɛ̀
ce produit est efficace	atínkɛ́n élɔ́ nɔ́ w'àzɔ̆ ganjí
le prodigue fait du commerce sans profit si tu savais faire tu en aurais déjà tiré profit	akpà w'àjɔ̆ ma ɖu lè a nyɔ́ wà ɔ a na kó ɖu le tɔ̀n
cela te profitera	e ná cɛ́ nú wè
il est dans un trou profond	e ɖò dò gɔ̀ngɔ́n ɖé mɛ̀
nous allons essayer de faire du progrès dans notre travail	mì nà tɛ́n kpɔ́n bɔ̀ nukɔnyiyi ná tíin nú mĭ ɖ'àzɔ̆ mɛ̀
il s'est promené dans le village	e ɖi sa gbɔ̀n toxo ɔ́ mɛ̀
mon enfant se promène dehors	vì cé ɖò sa ɖi wɛ ɖò gbɛnde mɛ̀
je lui ai promis d'aller le voir	un d'ákpá n'í bò ɖɔ̀ nà yí kpɔ́n ɛ̀
c'est à propos de moi qu'il chante cela	nyɛ nyì hanma dó w'ɛ́ ɖè
ses habits sont propres	bɔ awu tɔn lɛ nɔ mɛ
toute personne aussi bien seule qu'en collectivité a droit à la propriété	gbɛtɔ bì mɛ e ɖɔ ee ɖokponɔ é alo éé ɖo gbɛ kplekpleɖemɛ e ɖo na ɖo acɛ do nudeji
il est allé se mettre sous la protection du chef	e hɔ́n wá yi sù găn
les cheveux protègent le crâne	ɖa nɔ su do taka ɔ
il a dit un proverbe	e ɖɔ lo ɖokpo
la plaie m'a provoqué un ganglion	akpa ɔ sɔ́ zɛ̆n mì
le public n'a pas encore été informé des dernières nouvelles	togun ɔ se xo gudo tɔn lɛ a
va puiser de l'eau à la citerne	yi dun sin ɖo tɔ mɛ̀
s'il fumait à l'école il serait puni	nu e nu azɔ ɖo azɔmɛ ɔ e na dɔn to n'i
pas quand nous devons nous promener	e na nyi hwenu ɖe mi ɖo na ɖi sa o a
il a de l'argent en grande quantité	akwɛ́ ɖ'así tɔ́n kpɔ́ gboblí
il m'a donné une très petite quantité de pâte	é ná mì wɔ̌ cɛ́nwúncɛ́nwún ɖé
il aura quatorze ans en décembre	e na ɖo xwe wɛnɛ do woosun mɛ
tu es plus grand que moi	a wà ɖaxó mì
asiba m'a dit que koku viendra	asiba ɖɔ nu mi ɖɔ kɔku na wa
il est plus jeune que toi	e hwe hu we
c'est ainsi que je fais	mɔ̀ jɛ́n un nɔ bló
j'ai entendu que tu es venu	un se ɖɔ a wa
ce n'est pas une personne quelconque	é nyí mɛɖe ján ă
il y a quelques jours que mes fils sont revenus à la maison	azàn ɖé kó jɛ̀ din bɔ̀ vĭ cè lɛ́ wá xwé
il visa quelqu'un de son fusil	é kpé tú mɛ
c'est quelqu'un d'agréable	gbɛtɔ́ nyɔ́ mlí wɛ̀
il y a quelque chose qui m'étonne dans ce que tu as dit	nùɖé ɖò kpikpácá mí wɛ́ ɖò xó tówé mɛ̀
je suis venu te voir en plus pour te dire quelque chose	un wá gɔ̀n tówè tlala ɔ́ un jló ná ɖɔ xó nú wè
cette parole provoqua une querelle	xó nɛ́ ɔ́ dɔn hwɛgbe ny'àyĭ
c'est le lait qui a fait grossir l'enfant	anɔ̀sín wɛ hɛ̀n vì ɔ̀ kló
celles qui ont pleuré ce matin	mɛ ɖe ya vi zanzan elɔ
nous étions sur le chemin et nous avancions et lui nous a quittés	ali ɔ jí wɛ̀ mĭ ɖè bó ɖo yiyi wɛ̀ bɔ̀ éyɛ́ kán sà
elle a consenti un rabais et vendu à perte	e sà kpɔcɔnu tɔ̀n
si un étranger vient chez quelqu'un on le raccompagne	jònɔ́ wá mɛ gɔ́n ɔ́ afɔ wɛ̀ e nɔ fɛ́ n'í
il s'est racheté	e xɔ̀ éɖéé
il a raillé cet homme	e ɖɔ̀ slamɛ nya ɔ wú
il a perdu la raison	tamɛ tɔn sɔgbè ă
il est raisonnable	tamɛ tɔn sogbè
il a ramassé des mangues par terre	e bɛ́ amăgà
le jardinier a ramassé les feuilles mortes	maglelɛtɔ ɔ bɛ ama kuku lɛ
tous les arbres ont leurs ramures flétries comme si c'était la sécheresse	atín lɛ́ bì mlú ɖà akú wɛ́ ɖó ɖɔ́hùn
l'ouvrier range ses outils	azɔwatɔ ɔ ɖo azɔwanu tɔn lɛ to wɛ
range la maison	sɛ̀ nŭ xwè ɖò xwé ɔ́ gbè
il a fait une toilette rapide	é cyɔ́ wŭ
il entra rapidement dans sa chambre	e na byɔ xɔ tɔn mɛ blewun
je vais aller rapidement faire vite le travail qui reste pour partir	un na yá wù yí w'àzɔ̀ é kpó ɔ́ xlaxla bo ná yì
il est de rapport très agréable	e víví hà ɖésú
le courage l'amour la générosité sont des valeurs rares	akɔnkpinkpan wanyinyi kpodo nunamɛ kpo nyi nu biba
ce jeune homme a rasé tous ses cheveux	nyaví ɛ́ xwlɛ́ ta wláwláwlá
ils sont rassemblés autour de l'arbre	yè kplé lɛ́lɛ̀ dó atín ɔ́
la rivière a tout ravagé	tɔ ɔ́ fò nù lɛ́ bĭ
j'ai fait un rêve qui s'est réalisé	un kú dlɔ̌ aɖì
mon fils sera là pour te recevoir dans ses bras	vi ce na ɖo finɛ bo na yi we ɖo alɔ tɔn lɛ mɛ
il a rechuté	azɔn tɔn lɛ́ fɔ́n
et les récite à son père	bo ɖo xixa nu tɔ tɔn wɛ
le bon élève est récompensé pour son mérite	e na nu azɔmɛ vi ɖagbe do azɔ tɔn wu
il les a réconciliés	é ɖɔ̀ hwɛ gbo nú yĕ
il ne m'a pas reconnu	e dán mì
les cendres recouvrent les champs	afin gba do gle lɛ e
il a reculé	e jó agɔ yi gŭdò
quand ils veulent donc ils redonnent	hwenu e ka jlo e do e nɔ lɛ na
la maison a été réduite en cendres	xɔ ɔ́ jì kɔn afín
il a réfléchi à cette affaire	e kéjé tamɛ dó xó ɔ́ wú
il m'a refusé cela	e gbɛ́ nù nɛ́ ɔ́ nú mì
je ne refuse pas	un gbɛ̆ ă
les élèves regardent leur maître	azɔmɛvi lɛ ɖo mɛsi yetɔn kpɔn wɛ
il t'a regardé	e kpɔn we
regarde si c'est salé	kpɔ́n jɛ ná
viens que nous allions regarder	wà nú mì nà yì kpɔ́n
lundi je commence mon régime	tɛnigbe ɔ na bɛ nuɖuɖu ɖekpo
on les rencontre dans différentes régions	un nɔ kpe ye ɖo fi gege
si la dette est réglée la dette est coupée	axɔ́ sú ɔ́ axɔ́ nɔ́ gbò
je le regrette	un jɛ do tɔ̀n
il m'a rejoint	é wá xwé dó wŭ cà
je suis en relation avec lui	un nɔ ɖɔ̀ xó x'ɛ́
je ne l'ai pas remarquée	un ɖó nukún jì tɔ́n ă
tu le remercieras pour l'ananas qu'il m'a donné	a na dó kú n'í ɖó agɔndé e é ná mí ɔ́ wú
il s'est remis à boire	e vɔ lɛ bɛ ahan nunu
juda commença à avoir du remords	ayi judá tɔn jɛ hun xo x'ɛ́ jí
bon cheval ton étable est remplie de nourriture	sɔ ɖagbe kpo towe go nuɖuɖu
elle remue la pâte	e ɖò wɔ̀ dán wɛ̀
après s'être rencontrés en grand groupe il est bon de se retrouver en petit cercle	e xá gblagada ɔ́ e nɔ lɛ xá klóbótowe
je l'ai rencontré sur la route	un kpé é ɖ'alixò
il s'est rendu à l'ennemi	e jó ta nú kɛntɔ́
quel que soit le jugement rendu contre toi tu l'accepteras	hwɛ ɖĕbŭ e na ɖó nú wé ɔ́ a na yí gbe tɔ̀n
il s'est renfermé dans sa chambre	e sú hɔn dó ta
sa renommée gagna toute le bénin	nyikɔ tɔn gba kpé bɛnɛɛ ɔ bĭ mɛ
j'irai voir s'il est rentré	un na yí kpɔ́n ɖɔ̀ é kó wá xwé gbé í
il a renversé l'huile	é zé ami ɔ́ gbà
il m'a renvoyé mon cadeau	e lɛ́ kɔ nú agban ce sɛ́ dó mì
la lumière se répandit sur eux	wezizá ká vún gbá yĕ
il a réparé le vélo	é jlá kɛkɛ́ ɔ́ ɖó
il est venu pendant le repas	e jɛ́ ɖò nùɖúɖú mɛ̀
les enfants sont repentants on leur pardonne leurs fautes	vi lɛ byɔ yeɖe mɛ e ze hwɛ yetɔn lɛ kɛ ye
le jardinier repique ses salades	jikpamɛnɔtɔ ɖo salada do wɛ
je dégage toute ma responsabilité de cet acte	heélu un sá
il lui répondit et dit	é yí gbe n'í bó ɖɔ̀
les enfants répondirent	vi lɛ yi gbe ɖɔ
quelques heures de repos devraient tout arranger	ganxixo nabiɖe nu gbɔjɛ na to nu lɛ bi
je vais me reposer un peu	má gbɔ́jɛ́ kpɛɖé
vous en reprendrez	mi na vɔ blo
il m'a fait des reproches	é kɛ nu d'é wú nú mì
il est venu à ma rescousse	é wá gɔ́ so nú mì
je me suis résigné à rester	un gbɔ̀ bo gɔn yiyi
cet homme est résistant	nya élɔ́ dɛ̀
il reste quelques problèmes à résoudre	e kpo wuvɛ nabiɖe bo mi na mɔ wlɛnwin na
je te présente mes respects	un wɛ yi dò nú wè
c'est quelqu'un qu'on respecte	mɛ e nɔ sí wɛ̀
il respire mal	gbɔjɛ tɔn nɔ klɛ́n nŭ
ça ressemble un peu au français	e ɖi flansɛgbe kpɛɖe
mon corps n'a plus de ressort	lanmɛ ce vɔ́ dà
en classe michel reste tranquille	ɖo azɔxɔ mɛ ɔ michel nɔ nɔ xwii
il est resté ici toute la matinée	e nɔ̀ fí sín zănzàn káká jɛ̀ hwemɛ̀
hier elle est restée à la maison	sɔ ɖe wa yi ɔ e nɔ xwegbe
nous sommes venus mais sans résultat	mì wá flú
je suis la résurrection et la vie	nyɛ wɛ nyí fínfɔ́n sín kú bó lɛ́ nyí gbɛ
nous sommes en retard	mi gbɔ hwenu
il l'a retenu à l'hôpital	e glɔ́n ɛ̀ ɖó dotóxwé
ils se sont retirés en parlant à voix basse	yĕ yì kpá xísíxísí
mon enfant s'est retourné sur la natte	vì cé flí ɖò zàn jí
retrousse ton pantalon	sɛ cokoto towe dó agà
on a reporté la réunion à un autre jour	e sún kplé ɔ́ sɔ́ nyì gbè ɖĕvo gbè
ils venaient à notre réunion	yé nɔ wá kpli mítɔn ɖáyi
cela nous a réussi	e kpà mĭ
nous réfléchirons et nous réussirons	mi na lin ta mɛ kpɔn bo na ɖu ɖe ji
tu te réveilleras	a na fɔ́n
il s'est réveillé de bon matin	é fɔ́n zănzăn fuù
nous nous réveillerons	mì nà fɔ́n
nous venons de revenir	din jɛ́n mí lɛ́kɔ
vous vous ne revenez pas ici	mi ma sɔ lɛ ko wa fi o
jean et moi allons réviser pour l'examen ce soir	nyɛ kpodo jean kpo na vo kplɔn nu nutɛnkpɔn ɖo gbadanu
les bandits se sont révoltés dans le pays	alàgású lɛ́ fɔ́n gŭ ɖò tò ɔ́ mɛ̀
j'ai un rhume	un ɖò lɛ̀nkpɔ́n jɛ́ wɛ̀
son visage est ridé	nukún tɔ́n mɛ́ dɛ̀
ils ont fait du tapage pour rien	anya vɔ́ yè kán
cela ne servira à rien	e ná wà nùɖé d'é wú ă
non je n'ai rien fait	eo un blo nuti ă
c'est quelqu'un de rien	nùɖéwúɖa kpowun wɛ̀
je n'ai plus rien	un sɔ ɖó nùɖé ă
ce n'est pas pour rire	nùkíkó wɛ̀ ă
il est allé au bord de la rivière	e yi tɔ to
un homme vit une femme du roi et refusa de se ranger	nya ɖé mɔ̀ axɔ́sí bó gbɛ́ zizɛ
ils rompent le pain dans leur maison	yè nɔ́ vlɔ́ wɔxúxú ɖò xwé yètɔ́n lɛ́ gbè
je commence à tourner en rond dans ma case	un jɛ̀ lɛ̀ lɛ̀ jí ɖò xɔ ce mɛ̀
elle a rôti de la viande	e hízá làn
je n'aime pas le rouge	un yi wan nu vɔvɔ ă
le camion a roulé et est venu s'arrêter devant notre porte	hùn ɔ́ zɔn ziì bó wá nɔ té ɖò hɔ̀n mìtɔ́n tò
ils sont sur la route	ye ɖo alixo
jean portait un vêtement rugueux	awu kacakaca ɖé wɛ jaan nɔ dó
il est très rusé	e klá dín
il a fouillé dans mon sac	e kíjé sáki towe mɛ̀
il est sage	é nɔ́ zán jujɔ ɖagbe
j'en suis saisi	akpakpa nɔ sɔ́ mì
je vends des salades	un nɔ sa salada
il est sale	é gbò adŭn
tu salis ton tablier	a ɖo awu towe hɛn kwiji wɛ
allons dans mon salon	wă mĭ yì agba ce sá
belle jeune fille viens me saluer	yɔkpɔ́ tówúntowùn wà dó gbe mì
merci pour l'autre jour	ku do gbe nɛ gbe
c'est le salut de mon fils que je cherche	vì cé sín gìngán bà wɛ́ un ɖè
je suis venu sans pouvoir rester	afɔ jɛ́n un wa ɖó té
il est tombé sans bruit	é j'ayì kpɛ́cɛ́wún
il n'est pas en bonne santé	e nyɔ́ n'í ă
il est saoûl	ahan mú ì
il est allé sarcler devant la maison	e yí xwa hɔntò
il a mis la main dans la marmite de sauce	é d'álɔ nusúnnú zɛ́n mɛ̀
ils leur sautent au cou	e lɔn kpla kɔ nu ye
il m'a sauvé des mains des ennemis	e ɖeɖɛ mi sín kɛntɔ́ lɛ́'lɔ́ mɛ̀
il n'est pas très savant	é ɖó nùnyɔ́ɛ̀ vò ɖé ă
prends garde avec eux	nyɔ́ hwiɖéé jlɛ́ ɖò yè tɛ́ntín
nous ne savons pas où tu vas	mi má tuùn fí è a xwè ɔ́ nɛ́
ses yeux scintillent	nukún tɔ́n nɔ́ tá myɔ nyɛ́nyɛ́nyɛ́
penche un peu le seau	nya gannú ɔ́ kpɛɖé
la rivière est à sec	tɔ ɔ́ mɛ̀
s'il ne pleut pas il y a aura la sécheresse	jì má jà à ɔ́ aku ná ɖó
il les a secoués	e xúxú yĕ
il m'a parlé en secret	é ɖɔ xó nú mí ɖò nù glɔ́
je suis le seigneur votre dieu	nyɛ wɛ nyí aklúnɔ măwŭ mitɔ̀n
il a pris du sel avec le doigt pour le manger	e ɖúɖɔ́ jɛ̀
il me semble qu'il est parti	un ɖi ɖɔ̀ é kó yì
ils sèmeront le champ	ye na do nu ɖo glemɛ
cela sent très bon	é ɖè wàn flíflí
ce costume te sied beaucoup	awu élɔ́ jɛ we din
sépare le bon grain du mauvais	đè nùkún ɖagbe ɖó vo nú nyanya ɔ́
le deux septembre	azăn wegɔ́ é ɖò xwe sun tɛ́nnɛgɔ́ ɔ́ mɛ́ é
il a pris l'affaire au sérieux	e kéya nú xó ɔ́
tu as écrit trop serré	a wlán nŭ kpítíkpítí
j'irai au service demain	un ná yi azɔmɛ sɔ
ils sont venus le servir	ye wá gɔ́ alɔ n'i
tu n'as pas marché sur un seul pied	a zɔ̀n afɔ ɖokpó jí ă
elle laissa l'enfant seul couché dans la case	é jó vì ɔ́ ɖokpónɔ́ dó nyi ayimlɔ́mlɔ́ ɖò xɔ̀ ɔ́ mɛ̀
dieu seul donne la santé	mawu kɛɖɛ wɛ nɔ na lanmɛ
il ne voulait pas seulement lui plaire	e ba na jlo e kpowun ă
mon enfant n'a pas encore assez grandi pour être sevré	vì ce kó ɖì ă
il a demandé si tu ne l'as pas fait	é kán byɔ́ ɖɔ̀ hwi bló à cé jí
le siège a du jeu	zinkpo ɔ́ xo tò
il lui a fait signe de la main	é mì alɔ n'í
faites silence et écoutez	mi n'abɔ̀ tóó bó sè
il me singe	e nɔ́ vlέ mì
c'est un homme très sociable	é víví hà ɖésú
la maman soigne ses enfants	vi nɔ ɔ ɖo bo wli nu vi tɔn wɛ
le malade n'aura rien à manger ce soir	azinzɔnnɔ ɔ na mɔ nuti ɖu gbadanu elɔ a
je mange tous les soirs	un nɔ ɖu nu gbadanu lɛ bi
on ne reste pas au soleil	e nɔ nɔ̀ hwezivɔ́ nu ă
ce pagne est solide	avɔ élɔ́ dɛ̀
il l'a attaché solidement	é bl'ɛ́ téwúntéwún
j'en cherche la solution	un ɖò wè tɔ́n bá wɛ̀
le temps est sombre	gbɛmɛ hɔ́n ă
vous avez sommeil	amlɔgɔ́ ɖò mi sin wɛ̀
c'est son enfant	vi eyɛtɔn wɛ
elle est sortie d'un autre oeuf je ne l'ai pas oublié	e tɔn sin azin ɖevo mɛ un wɔn ă
il est sorti	é zɛ hwɛ̀
tu es sot	a jɔ lɛ̀n
j'ai des soucis	akpɔ ci mì
il ne s'en soucie pas	e nɔ́ kéya ná ă
il n'y a pas un souffle d'air	gbɛmɛ nylɔ́ jɔ̀
le grand vent est en train de souffler	jɔhɔn gugu wɛ ɖò nyinyi wɛ̀
la souffrance que nous subissons s'est apaisée	wùvɛ́ ée mɔ wɛ̀ mì ɖé ɔ́ jɔhɔn gbɔn mɛ̀
je souffre du paludisme	hwezivɔ́ wέ ɖò ya dó nú mí wὲ
je le souhaite	măwù ní sé xá mì
elle a préparé du lyo en soumettant du gi à une deuxième cuisson	e syɔ́ lyŏ
j'ai soupçonné quelqu'un de vol	un vɛ̀ àjò dó mɛ
ne fais pas le sourd à ce que je dis	xó é ɖɔ un ɖe ɔ́ ma dó tókúsé mɛ́ ó
la clé est sous la natte	cavi ɔ ɖo zan ɔ gwlɛ
sous les feuilles des arbres se cachent de petites fleurs	folo vi ɖagbe ɖagbe ɖe lɛ hwla ɖo atin lɛ sin ama gwlɛ
il faut qu'il soit soutenu	gan e nɔ gan ɛ
mais elle a souvent des problèmes	amɔ e nɔ tagba blewun blewun
elle est stérile	é zùn ajì
c'est kossi qui lui succède	kɔsí wέ jɛ tɛn tɔn mὲ
le sucre est dans la voiture	sukle ɔ ɖo hun mɛ
ca suffit comme ça	e sù mɔ̆
cela me suffoque	é kpé kɔ nú mì
la semaine suivante	azan ɖevo gbe ɔ
ils croyaient qu'il avait suivi leurs parents	yè vɛ́ dó é xwé dó mɛ émí tɔ́n lɛ́ wɛ́ sín
mais la vue est superbe	amɔ nu mimɔ ɔ e nyɔ din
elle est supérieurement belle	é nyɔ́ ɖɛkpɛ̀ káká bɔ kpɛɖé jɛ́ jí
il a supplié le chef	e ci kpὲ nú găn
ils ne peuvent pas se supporter	yĕ sìxú mɔ̀ yèɖéé gbɔ̀ ă
tu as gagné des points sur moi	a ɖu mì
la main est appuyée sur une canne	alɔ ɖo zinzin ɖo kpo ji
il a reposé le cou sur son bras	é ɖŏ alɔ̀ kɔ̀
mets l'enfant sur ton dos	kpan vì ɔ̀ dó nɛ̀gbé
ils sont sur la route	ye ɖo ali ji
nous allons surélever le mur	mì ná mὲ dò ɔ̀ d'é nú
la surface de la place est grande	gblogblomɛtɛ ɔ mɛ tɔn klo
cela m'a beaucoup surpris	é hwlɛ́n hŭn nú mì
cela m'a surpris	nù nɛ́ ɔ́ jí wù dó mì
le gardien de la prison se leva en sursaut	gankpámɛ́cɔ́tɔ́ nyi hawùn bo fɔ́n
l'avion a survolé l'océan atlantique	jomɛhun ɔ gbɔn atlantique sin xu ɔ ta
il travaille à la tâche	é nɔ́ w'àzɔ̀ kínkán
tâche d'avaler la potion	vɛ̀ nú amásìn ɔ́
cette jeune fille a la taille fine	yɔkpɔ́ élɔ́ adɔmɛ bábɛ́ɛ́
il a tamponné mon papier	e zín tanpɔ́n dó wèmá cé jí
deux ans tant que cela	xwe wè kpíɖíkpíɖí
ils les tapent	e nɔ xo ye
je reviendrai au plus tard à sept heures	e lín káká ɔ́ un na lɛ́ wá gàn tɛ́nwe mɛ̀
ne tarde pas	ma lin ó mɛ̀
il a cherché le livre à tâtons	e dlá avi bo bà wèmá ɔ́
je vais te dénoncer	un na ɖó adingban towè
un tel a donné cinq francs dix francs vingt francs	mɛ lɛ́ ná akwɛ́ adɔ́kpò ɖokpó adɔ́kpò wè adɔ́kpò ɛnɛ̀
l'arbre a tellement donné de fruits qu'il s'est penché	atín ɔ́ sɛ́n káká bó tɔ kɔ̀
il a des cicatrices d'abikou sur la tempe	abi ɖò tókpá n'í
je n'ai pas eu le temps	e ján mì
je n'ai pas eu le temps	un mɔ̀ vivò ă
tu ne sais pas tenir ta langue	a nyɔ xó hɛn xomɛ́ ă
il s'est tenu à côté de moi	e bɔ̀ dó wŭ cè
s'il ne tenait qu'à moi	lĕe nyɛ lin gbɔn e ɔ́
c'est complètement terminé	é vɔ́ bì xwíɖíxwíɖí
l'affaire est terminée	xó ɔ́ fó
il est terrassé par la maladie	azɔn zin i d'ɛ́
il se leva prit avec lui l'enfant et sa mère et rentra dans la terre d'israël	e ka site bo zé vĭ ɔ bo kplá vĭ ɔ sín nɔ
j'ai mal à la tête	ta ɖò ɖuɖu mi wɛ̀
l'enfant est en train de téter	vĭ ɖò anɔ̀ nɔ́ wɛ̀
l'eau est tiède	sìn ɔ̀ gblɔ́
le lion et le tigre sont des animaux féroces	kinikini kpodo kpɔ kpo kanlin zunkanmɛ tɔn wɛ nyi ye
il a tiré et raté	e dà tú gblá
ils tirent du canon	yĕ ɖò dogbá dá wɛ̀
on parle de toi à la télé	e ɖɔ xo towe ɖɔ wɛ ɖo gbavinukpɛnnɔ mɛ
j'étais à toi	un ko nyɛ towe
il a écrasé des tomates	e vótó timáti
il est venu à la tombée de la nuit	é wá zăn ɖò bubɔ wɛ̀
le pagne qu'on avait lavé est tombé par terre	avɔ e nya ɔ́ xo kɔ́
elle tomba à ses pieds	e húzú jɛ̀ kpo ɖò nukɔn tɔn
il tombe des petites gouttes de pluie	jĭ ɖò atán ɖé wɛ̀
si la pluie ne tombe qu'un petit peu nous partirons	nú jì ɔ̀ bló yɛɖɛyɛɖɛ ɔ́ mì ná yì
il est sous ton livre	é ɖò wèmá tówé gwlɛ́
ce mur est tordu	dò nɛ́ ɔ́ gbándán
il a torpillé mon projet	e hɛ̀n linlin ce gblé
